0,1,2,3,4,5,6,7,8
59,58,113,87,249,57,111,141,125
70,38,108,95,228,50,146,134,131
76,45,142,105,238,47,96,105,146
60,47,126,97,244,59,132,113,122
58,44,105,109,238,59,112,127,148
72,40,111,99,229,55,136,114,144
69,68,106,91,226,69,126,117,128
73,53,128,79,270,52,108,103,134
71,54,117,105,248,49,109,115,132
63,64,125,97,242,41,114,108,146
59,56,139,103,219,51,120,115,138
68,54,128,91,236,43,123,123,134
68,54,113,92,245,75,116,105,132
64,49,112,100,237,56,134,109,139
65,41,142,100,229,51,112,116,144
64,64,108,93,243,61,110,123,134
55,52,120,106,228,65,118,127,129
64,42,109,114,235,57,120,134,125
71,58,119,99,261,67,107,106,112
64,56,101,95,222,58,131,122,151
71,49,117,95,234,52,102,131,149
61,49,121,104,232,55,131,116,131
55,60,118,95,252,53,123,118,126
62,50,123,95,251,51,102,119,147
67,76,106,113,235,44,125,106,128
58,53,133,97,234,47,111,138,129
62,53,125,111,234,44,120,119,132
79,46,138,93,218,46,116,130,134
59,55,125,110,202,68,108,128,145
64,50,111,89,229,62,138,123,134
55,37,106,90,277,49,120,114,152
80,60,120,96,233,60,113,100,138
70,52,141,87,249,58,114,113,116
61,52,112,99,226,48,122,142,138
62,54,128,82,245,66,117,119,127
59,47,125,119,237,60,105,114,134
70,60,108,107,228,55,120,111,141
77,50,123,97,241,56,115,106,135
70,52,133,102,232,47,109,113,142
63,61,102,98,244,49,126,120,137
77,67,137,104,226,40,112,106,131
65,67,111,94,229,63,110,115,146
57,54,134,94,225,61,106,124,145
52,53,131,90,253,65,116,111,129
70,49,129,102,219,52,127,126,126
76,51,104,103,223,61,112,128,142
56,65,131,109,202,65,110,119,143
67,59,110,95,239,62,115,121,132
83,63,113,80,247,56,120,106,132
67,63,134,102,236,51,110,110,127
68,57,116,90,246,58,129,100,136
83,60,123,85,230,58,131,105,125
71,48,124,96,238,64,117,117,125
61,62,120,92,237,48,108,125,147
51,55,128,96,230,66,133,117,124
65,60,111,106,217,64,120,115,142
56,60,100,102,260,51,104,144,123
74,64,126,94,248,54,90,116,134
69,57,117,78,240,44,140,122,133
70,63,108,106,236,45,112,114,146
80,54,145,93,214,45,114,118,137
58,50,116,92,252,59,121,112,140
74,51,117,96,217,48,126,124,147
54,73,129,98,236,57,124,97,132
64,43,119,92,227,64,114,119,158
66,59,136,95,237,59,112,101,135
65,40,139,98,215,50,130,117,146
68,50,123,101,222,63,108,115,150
67,50,117,94,236,44,130,123,139
66,54,117,86,240,51,120,143,123
76,61,117,93,220,67,112,125,129
56,56,140,112,228,44,109,124,131
53,54,108,102,250,56,136,99,142
56,56,124,103,241,56,115,119,130
69,62,111,87,229,69,130,117,126
62,53,109,107,212,62,119,122,154
74,46,121,92,242,67,111,117,130
64,64,114,98,241,54,122,114,129
71,56,119,90,242,47,126,114,135
62,56,109,102,229,55,116,113,158
69,44,124,113,233,52,117,113,135
89,56,99,96,226,54,106,127,147
77,59,106,101,230,54,101,139,133
82,51,121,97,218,59,107,118,147
66,60,128,91,224,54,121,131,125
76,45,123,95,245,51,116,120,129
54,54,126,88,263,47,120,110,138
71,56,111,104,233,52,124,111,138
64,56,115,105,242,57,126,103,132
63,50,107,93,257,56,115,106,153
75,52,105,92,244,76,103,125,128
71,51,123,103,259,49,97,107,140
61,42,124,106,250,57,115,115,130
74,42,139,84,237,57,115,107,145
67,51,110,107,261,57,104,101,142
65,56,141,90,243,57,110,108,130
67,48,118,102,232,47,122,108,156
59,56,101,96,232,46,134,119,157
71,52,127,96,233,64,106,106,145
56,64,114,101,237,55,136,107,130
68,51,124,90,241,47,105,127,147
66,56,121,91,245,55,113,106,147
60,63,124,80,250,57,116,125,125
50,63,125,93,213,67,131,117,141
73,51,136,99,231,61,117,96,136
64,61,105,91,231,54,128,126,140
68,53,120,103,225,52,130,105,144
62,57,132,105,219,44,114,122,145
73,58,134,97,224,59,112,127,116
81,53,129,91,252,44,103,109,138
63,57,107,94,222,70,135,113,139
54,47,113,102,245,56,120,127,136
67,44,111,116,234,60,120,113,135
71,58,107,104,218,51,117,114,160
53,49,131,93,246,62,114,129,123
65,56,120,96,232,56,131,118,126
63,49,107,90,237,57,129,123,145
78,56,116,92,235,64,120,108,131
61,61,129,89,231,53,124,119,133
72,40,115,121,236,50,111,113,142
69,73,101,94,231,61,125,95,151
65,53,114,86,235,46,116,133,152
73,51,137,93,219,63,124,115,125
62,66,141,99,217,61,118,100,136
55,57,125,98,254,61,102,90,158
63,60,122,102,238,69,112,122,112
50,60,127,89,241,59,117,112,145
58,57,136,98,230,51,118,114,138
65,49,120,100,239,51,116,116,144
53,49,130,112,238,64,102,127,125
69,55,125,100,228,52,124,112,135
54,50,119,113,252,52,98,117,145
67,53,124,126,220,51,96,118,145
62,57,124,110,238,45,108,119,137
62,57,148,76,221,53,107,133,143
63,71,117,100,233,64,115,118,119
58,45,120,82,249,47,101,136,162
67,50,115,104,225,54,124,109,152
67,48,111,90,256,54,107,118,149
54,66,104,97,241,73,112,110,143
57,55,135,106,244,45,105,120,133
72,50,111,95,237,55,120,128,132
60,49,136,105,212,50,112,132,144
63,63,110,104,248,49,108,104,151
50,58,130,93,269,56,113,114,117
79,44,106,99,237,53,122,127,133
67,50,121,100,207,64,126,117,148
63,66,126,96,233,59,114,99,144
78,55,116,84,222,67,137,112,129
52,46,97,108,248,56,125,128,140
54,45,113,107,241,49,118,126,147
67,53,141,105,228,57,121,113,115
68,54,116,99,257,65,105,90,146
63,59,119,98,247,57,122,98,137
63,63,114,90,229,61,137,108,135
62,53,95,94,228,59,140,140,129
56,52,143,77,230,56,120,115,151
76,51,130,78,245,40,118,123,139
85,49,123,103,241,63,110,121,105
64,60,108,109,252,58,122,100,127
58,45,127,99,221,65,116,126,143
65,57,120,90,223,54,124,131,136
60,58,110,90,233,53,123,143,130
61,48,110,112,235,45,131,130,128
61,56,124,84,240,56,130,101,148
42,52,140,102,229,53,111,120,151
53,56,130,104,214,64,123,130,126
76,54,104,88,239,72,106,122,139
71,56,117,89,257,51,121,107,131
55,58,127,88,244,63,119,139,107
62,53,110,102,259,57,112,119,126
57,59,105,88,248,57,123,132,131
59,58,116,83,248,65,114,113,144
58,45,129,88,239,49,137,122,133
64,47,118,96,262,54,117,115,127
68,59,120,81,239,55,113,127,138
69,66,130,101,215,59,112,100,148
68,64,124,109,241,51,106,115,122
53,58,110,93,257,48,123,118,140
75,55,125,105,217,57,134,110,122
60,52,118,120,236,62,124,105,123
64,70,125,97,242,58,112,115,117
69,55,118,87,247,58,128,113,125
70,66,136,97,212,55,120,114,130
74,53,135,94,216,62,118,105,143
67,62,128,101,226,52,111,120,133
63,57,104,106,238,62,127,106,137
65,52,134,98,203,66,145,107,130
58,47,117,87,256,59,111,126,139
72,53,123,112,211,50,113,129,137
67,64,110,113,229,46,100,124,147
66,41,126,92,220,65,120,137,133
84,63,112,95,238,64,103,104,137
64,54,121,81,237,55,148,113,127
77,53,133,86,227,66,111,112,135
56,48,125,104,242,68,114,124,119
60,46,126,92,254,62,125,106,129
72,49,115,88,242,64,115,117,138
67,60,124,104,251,50,111,118,115
75,55,134,87,240,52,107,125,125
69,58,109,110,230,44,111,132,137
68,48,106,110,238,61,115,119,135
70,61,117,89,249,39,97,124,154
56,56,137,94,242,49,97,138,131
71,55,116,115,234,54,95,117,143
72,55,124,108,231,54,109,132,115
70,55,130,91,252,59,97,120,126
70,50,99,102,240,62,121,116,140
78,69,120,82,242,63,119,98,129
61,64,111,104,220,70,130,105,135
77,59,120,107,225,52,125,121,114
65,48,118,98,255,49,121,102,144
76,35,119,118,243,53,121,110,125
70,50,112,101,225,62,128,118,134
68,59,130,104,223,53,101,121,141
63,36,134,78,239,58,135,120,137
67,56,116,91,237,52,127,117,137
68,49,118,112,253,52,108,106,134
61,51,122,90,235,71,116,99,155
76,62,121,99,244,59,107,100,132
69,59,117,108,205,54,133,105,150
66,69,113,95,238,52,116,111,140
57,55,119,103,236,52,117,124,137
84,54,100,108,229,60,108,108,149
78,64,110,106,232,51,113,106,140
77,47,120,94,239,41,121,110,151
77,53,99,104,231,59,129,112,136
63,51,151,87,247,46,122,105,128
80,53,117,113,234,55,98,115,135
61,52,137,91,255,45,113,111,135
62,59,133,84,237,62,105,120,138
63,62,140,89,222,53,108,117,146
71,58,128,115,217,45,99,136,131
62,62,111,80,242,52,136,128,127
62,56,118,95,239,47,131,131,121
56,68,107,112,211,59,104,120,163
72,48,125,108,227,46,118,114,142
75,45,113,84,252,53,122,99,157
68,53,110,100,238,57,125,126,123
51,50,130,80,254,66,128,113,128
74,54,112,101,238,52,113,99,157
68,53,116,97,227,61,118,118,142
73,51,107,97,219,64,111,116,162
60,48,128,109,234,53,121,107,140
80,55,111,86,239,57,122,117,133
73,42,114,111,243,54,106,107,150
73,60,129,86,206,58,114,139,135
68,58,117,95,221,66,124,120,131
61,63,128,96,220,56,115,110,151
65,54,123,96,255,56,100,107,144
63,35,120,89,251,76,120,124,122
84,56,113,80,219,67,119,120,142
58,46,109,102,235,58,122,121,149
57,55,127,110,220,65,112,113,141
58,64,121,94,240,51,111,120,141
72,41,108,85,232,51,120,148,143
55,48,156,82,249,41,119,112,138
67,49,137,104,230,56,115,100,142
62,44,118,111,236,56,103,118,152
70,65,130,89,210,57,114,131,134
65,56,111,99,256,47,111,127,128
63,62,138,102,211,51,125,112,136
60,53,109,106,246,51,120,117,138
57,41,133,105,225,55,124,118,142
66,54,117,79,246,65,109,125,139
77,65,123,98,220,59,104,127,127
60,63,122,102,217,49,125,117,145
56,50,126,102,235,53,109,117,152
80,47,121,115,244,53,110,104,126
58,52,116,101,230,61,120,132,130
76,49,118,97,258,39,126,101,136
54,67,117,106,218,56,117,112,153
73,64,107,89,216,69,122,129,131
65,58,123,97,239,58,111,104,145
72,66,117,90,235,51,122,111,136
81,47,114,76,242,62,122,113,143
78,51,110,104,223,61,108,118,147
61,45,121,108,207,69,132,101,156
67,53,124,90,234,62,122,118,130
63,44,122,93,253,54,120,112,139
64,58,108,100,209,67,126,136,132
55,55,120,102,262,39,100,119,148
65,58,134,105,214,62,98,124,140
64,39,118,89,254,59,137,114,126
82,40,118,87,235,52,122,116,148
68,49,108,95,249,52,116,126,137
65,56,126,99,227,58,118,115,136
66,47,132,98,232,68,117,107,133
60,59,107,110,237,45,125,126,131
64,47,131,96,237,58,102,124,141
61,67,119,92,266,51,106,119,119
69,54,105,98,236,63,117,114,144
70,44,123,91,244,62,116,112,138
67,52,119,85,232,53,111,143,138
59,64,115,85,228,70,100,131,148
73,45,111,104,232,63,117,114,141
65,53,126,88,241,66,132,96,133
59,61,115,92,226,61,111,118,157
65,61,120,97,226,59,130,118,124
72,56,123,94,227,50,109,125,144
61,49,122,103,215,49,126,125,150
81,49,131,87,237,59,112,108,136
64,54,102,95,248,58,120,95,164
65,46,117,102,252,52,104,127,135
62,57,131,104,218,63,112,110,143
59,48,113,102,219,65,138,109,147
54,47,131,106,233,67,108,114,140
53,53,125,76,239,70,118,118,148
66,51,112,101,253,49,123,118,127
55,50,116,95,235,78,95,127,149
57,74,127,98,223,51,106,125,139
60,35,111,113,255,50,125,115,136
65,61,104,83,247,45,117,126,152
78,42,101,100,243,60,113,127,136
63,48,114,101,242,42,123,122,145
71,49,124,103,225,63,113,109,143
73,41,125,105,229,61,111,117,138
63,52,126,127,227,48,104,131,122
53,49,122,110,232,62,109,130,133
54,58,119,87,265,59,107,113,138
79,66,107,101,224,53,137,104,129
76,54,138,95,223,48,104,109,153
61,46,135,108,229,57,101,122,141
57,61,123,107,222,50,119,114,147
63,45,119,94,231,67,110,134,137
58,59,119,101,228,57,120,119,139
69,51,137,104,211,59,109,119,141
69,49,115,94,241,72,107,126,127
66,52,116,88,230,55,112,132,149
67,47,107,105,249,62,118,107,138
77,56,117,91,227,56,113,114,149
61,51,124,104,213,65,135,117,130
59,47,124,86,238,65,124,120,137
51,49,107,100,252,70,124,119,128
65,58,122,103,252,57,106,107,130
83,58,132,89,227,62,110,111,128
87,63,111,94,233,57,121,101,133
66,33,134,82,245,60,116,137,127
70,45,108,98,242,60,124,101,152
60,48,119,97,232,59,127,106,152
67,60,124,82,244,56,124,108,135
68,39,124,95,227,51,123,131,142
68,48,126,84,246,49,120,117,142
78,47,112,91,214,59,130,108,161
62,62,106,99,245,64,107,118,137
92,48,108,80,238,49,127,117,141
69,53,102,87,243,65,121,125,135
71,59,124,75,238,73,124,123,113
80,48,106,86,235,54,130,117,144
58,52,132,113,224,55,120,108,138
64,59,102,94,233,67,136,117,128
72,50,125,94,251,48,115,127,118
70,48,138,94,238,58,126,96,132
58,62,138,100,247,58,112,117,108
72,52,107,108,249,53,115,99,145
70,49,122,87,253,63,128,122,106
71,42,120,103,233,66,105,110,150
78,50,112,108,209,49,116,133,145
63,53,108,100,247,67,124,119,119
59,44,132,95,251,51,122,108,138
72,47,121,92,252,54,105,114,143
69,65,122,87,239,44,127,100,147
68,59,122,91,253,52,115,107,133
64,48,109,115,242,58,113,111,140
56,70,118,92,243,52,118,110,141
71,44,122,95,246,53,133,107,129
56,52,136,109,213,65,107,127,135
74,53,120,107,221,55,103,116,151
59,60,121,92,224,55,111,137,141
73,43,130,98,224,56,133,92,151
67,48,129,100,253,59,112,107,125
66,59,126,88,224,49,117,130,141
61,43,122,84,238,51,124,125,152
64,50,112,92,245,43,135,116,143
74,59,133,106,226,59,119,96,128
63,43,120,97,226,70,114,129,138
86,70,122,83,230,57,106,119,127
77,61,124,96,252,50,100,103,137
69,60,114,103,233,49,107,115,150
73,53,125,104,232,64,118,104,127
70,46,112,107,234,51,121,112,147
63,68,121,105,247,47,112,114,123
72,44,116,89,223,54,128,124,150
81,53,113,94,252,56,94,128,129
76,58,132,91,235,53,102,98,155
77,54,134,92,234,68,105,113,123
61,55,121,93,241,50,127,109,143
66,53,143,118,224,56,94,130,116
70,70,114,88,227,60,130,98,143
64,53,116,84,227,66,129,116,145
54,44,116,95,258,73,109,119,132
56,52,127,87,248,52,125,123,130
69,56,121,101,225,66,105,119,138
65,70,119,88,203,59,129,127,140
63,62,127,103,221,57,115,121,131
71,60,125,95,217,61,118,126,127
67,76,113,99,208,70,120,116,131
68,43,113,96,256,62,117,111,134
69,64,127,102,240,57,104,100,137
71,60,118,107,241,60,119,106,118
71,60,117,100,234,64,97,115,142
75,57,101,98,250,55,113,128,123
56,56,107,100,264,74,102,118,123
71,70,113,87,244,48,119,137,111
71,59,107,80,242,60,126,113,142
63,54,126,86,241,50,117,105,158
71,58,130,101,220,53,102,115,150
80,53,131,102,229,49,103,118,135
68,65,123,101,231,62,107,110,133
55,54,143,96,240,69,109,103,131
72,64,129,95,245,50,103,111,131
67,51,128,87,237,66,110,108,146
80,54,125,100,228,46,132,107,128
64,63,119,74,242,56,130,108,144
61,59,112,97,242,54,122,113,140
58,57,122,78,242,55,104,151,133
80,53,114,91,227,65,119,113,138
68,53,128,104,223,62,124,128,110
57,57,121,103,235,58,117,116,136
86,53,133,100,218,48,117,117,128
71,47,130,113,234,53,109,102,141
66,57,102,93,235,58,117,127,145
64,47,119,98,253,53,109,125,132
66,47,131,112,231,46,107,113,147
73,55,109,105,234,61,131,95,137
72,65,127,91,215,51,122,115,142
66,55,116,98,222,58,121,123,141
67,58,110,95,226,58,123,128,135
70,59,105,97,256,48,124,116,125
67,65,120,99,260,51,105,104,129
69,52,127,99,234,56,105,99,159
73,57,111,109,209,49,120,111,161
75,64,111,95,215,50,121,127,142
58,55,122,100,250,47,129,110,129
65,44,127,95,220,73,134,114,128
60,55,113,104,239,47,118,117,147
63,57,125,85,211,63,121,116,159
69,62,114,94,236,51,122,114,138
65,51,132,106,233,54,97,126,136
70,57,140,92,237,44,103,123,134
86,46,117,94,249,53,119,115,121
74,50,137,80,214,53,132,122,138
65,63,119,99,240,58,120,98,138
58,62,119,98,238,60,121,118,126
68,56,115,102,217,61,122,119,140
78,61,128,89,232,50,120,115,127
60,48,122,101,241,59,124,108,137
65,68,116,83,237,68,126,100,137
63,48,121,108,222,60,125,109,144
64,62,113,106,216,54,141,109,135
68,49,127,97,249,54,118,107,131
60,56,99,103,239,63,117,133,130
46,53,115,111,218,69,120,116,152
71,61,102,87,233,64,106,141,135
59,66,101,82,233,79,138,115,127
72,47,142,88,221,59,122,126,123
71,56,110,99,224,49,122,130,139
69,53,128,91,249,51,123,106,130
59,58,128,93,250,58,105,129,120
70,65,120,98,229,58,124,103,133
64,58,123,101,246,57,108,107,136
66,46,117,98,229,61,115,118,150
70,47,128,103,236,49,114,119,134
68,56,127,92,237,58,125,113,124
69,52,137,91,216,58,112,116,149
70,58,115,82,226,63,128,123,135
68,60,116,85,251,41,123,109,147
73,56,99,97,237,65,125,99,149
69,46,134,94,215,63,128,103,148
68,47,120,88,235,39,125,133,145
54,61,114,98,240,61,113,122,137
61,46,127,88,219,48,137,126,148
60,45,135,81,215,55,130,123,156
85,42,109,99,229,56,113,117,150
73,48,142,88,216,61,124,123,125
79,58,124,92,222,54,107,117,147
66,63,125,100,237,49,120,104,136
79,52,113,87,237,60,109,126,137
84,58,121,95,232,51,108,121,130
70,55,106,97,227,60,117,124,144
57,48,128,116,245,58,124,102,122
67,49,136,99,246,40,124,115,124
65,58,123,98,221,72,118,99,146
65,53,110,103,259,52,115,104,139
77,45,117,99,265,53,95,124,125
83,52,118,90,235,43,128,120,131
59,73,116,96,241,57,99,124,135
61,57,120,104,224,56,133,100,145
65,60,115,87,245,59,116,107,146
72,48,140,88,212,60,121,113,146
66,48,127,102,236,48,120,117,136
56,61,129,95,236,46,111,120,146
69,65,130,112,222,45,96,123,138
64,53,116,97,253,62,120,120,115
77,63,127,112,221,43,126,104,127
71,56,141,84,233,56,101,126,132
61,67,120,103,239,57,109,117,127
67,48,119,106,243,60,104,113,140
53,46,145,89,225,66,114,113,149
68,47,112,100,246,63,107,133,124
63,54,114,105,260,69,110,110,115
59,67,126,102,222,63,111,118,132
64,54,97,109,260,49,113,115,139
66,56,125,104,231,54,128,110,126
60,56,120,88,249,51,136,89,151
67,51,134,77,259,62,107,121,122
69,62,129,78,232,39,108,129,154
52,63,128,110,229,56,116,99,147
48,35,116,94,269,60,121,108,149
65,53,101,95,262,41,112,114,157
67,66,112,112,227,52,106,113,145
68,56,101,86,251,65,120,115,138
67,52,122,110,209,61,115,129,135
74,66,131,89,209,47,96,136,152
68,62,119,96,242,51,111,123,128
74,60,114,88,242,56,119,120,127
61,54,113,110,235,52,128,115,132
58,51,134,83,251,51,115,113,144
58,48,122,123,224,54,105,136,130
64,44,126,94,234,64,121,128,125
56,52,122,94,232,66,125,123,130
66,53,125,113,225,56,112,121,129
69,54,100,118,235,60,126,96,142
75,63,100,93,228,59,120,138,124
56,50,116,98,239,56,125,124,136
49,47,130,119,230,50,122,112,141
54,56,121,97,214,47,121,126,164
66,49,119,90,233,67,116,113,147
57,50,137,94,243,67,99,116,137
59,49,124,91,248,65,116,119,129
64,43,123,83,256,60,118,111,142
65,49,121,76,250,51,124,118,146
66,52,128,92,246,53,120,110,133
62,63,114,85,237,56,126,125,132
74,70,115,74,235,56,108,106,162
46,46,130,88,233,61,129,107,160
68,45,129,93,244,63,111,120,127
69,57,118,95,232,68,112,119,130
68,47,106,109,244,62,107,121,136
63,51,131,82,235,60,130,116,132
64,56,112,103,254,55,104,114,138
55,56,132,86,226,68,123,129,125
80,55,125,112,232,60,108,109,119
76,59,127,105,236,53,110,114,120
73,39,118,102,211,55,140,122,140
65,47,114,90,247,57,135,113,132
57,44,124,109,234,55,132,107,138
63,53,132,105,212,59,134,110,132
71,55,108,105,225,60,125,111,140
62,47,131,80,245,50,117,134,134
72,52,122,88,240,53,119,123,131
54,63,112,104,226,64,109,105,163
68,54,136,97,232,57,111,111,134
64,62,131,92,217,63,109,120,142
52,59,113,109,246,64,122,111,124
73,66,116,91,230,47,118,104,155
56,59,120,104,243,48,129,119,122
56,46,114,88,225,56,140,127,148
62,62,118,107,229,59,105,123,135
58,72,113,98,236,59,125,110,129
71,55,140,90,227,52,128,120,117
60,55,145,102,251,45,112,113,117
81,73,110,85,232,66,110,120,123
65,57,117,96,244,54,126,103,138
65,47,137,91,220,52,128,112,148
78,49,116,110,261,58,105,98,125
58,64,125,105,232,63,113,109,131
68,47,127,113,232,54,113,110,136
61,50,124,100,228,63,133,101,140
75,45,125,84,225,57,119,115,155
65,59,113,98,236,50,120,137,122
68,42,100,98,248,49,104,127,164
85,60,132,105,244,61,94,112,107
78,48,127,100,235,49,117,124,122
69,56,126,102,218,58,125,124,122
58,63,123,98,234,59,118,138,109
61,60,113,102,226,56,110,135,137
76,62,117,83,225,67,129,120,121
58,63,115,100,241,55,112,108,148
72,46,138,90,233,63,104,124,130
65,44,119,94,248,67,139,106,118
55,59,117,101,235,61,117,115,140
78,44,111,112,244,51,117,96,147
74,58,117,99,246,64,110,94,138
75,48,129,85,248,61,118,111,125
71,56,102,109,240,59,108,108,147
67,57,105,93,256,70,128,95,129
66,46,128,105,250,52,93,126,134
70,48,117,106,245,64,121,117,112
58,45,108,115,230,51,124,129,140
77,58,133,103,200,47,105,128,149
55,65,107,108,229,56,121,118,141
65,43,109,107,247,52,102,133,142
67,43,125,108,231,56,123,122,125
64,62,111,84,249,60,116,115,139
68,54,136,93,231,61,120,114,123
67,54,123,107,216,59,120,121,133
52,63,135,90,208,56,126,110,160
63,53,139,84,249,59,92,115,146
66,58,119,101,244,58,114,108,132
72,58,133,97,238,50,117,116,119
70,52,110,67,259,47,133,114,148
56,54,119,106,236,50,126,122,131
64,49,126,100,213,72,127,113,136
65,45,133,89,243,53,129,113,130
67,71,111,95,249,65,99,117,126
64,55,132,87,234,62,116,135,115
68,54,111,95,235,52,131,122,132
63,57,114,104,232,69,118,105,138
71,45,115,105,232,52,110,118,152
69,53,131,93,238,50,110,137,119
72,48,116,103,219,50,123,128,141
68,63,115,83,234,48,111,127,151
53,56,134,100,255,46,113,119,124
53,60,134,100,236,53,106,105,153
53,55,116,90,226,58,115,137,150
71,53,105,104,224,58,121,123,141
90,49,124,74,241,62,128,99,133
70,51,134,105,220,50,122,117,131
59,58,101,99,254,64,118,111,136
74,42,122,89,224,61,135,112,141
65,59,100,104,224,60,124,128,136
70,58,124,96,224,60,114,115,139
64,62,122,92,231,46,110,133,140
74,46,114,104,234,42,116,123,147
71,56,118,111,250,54,107,103,130
53,59,115,87,255,61,122,113,135
71,55,126,100,234,57,121,113,123
58,64,113,98,248,61,119,119,120
58,56,120,120,224,53,128,111,130
66,53,109,100,223,56,127,113,153
60,56,123,94,213,53,133,132,136
79,53,139,108,211,61,114,115,120
71,64,116,94,258,56,111,103,127
73,43,122,107,244,56,123,106,126
69,55,132,105,242,40,115,111,131
59,56,133,106,231,58,123,106,128
69,52,111,94,261,64,105,125,119
66,53,123,96,223,56,124,106,153
63,45,128,86,241,54,112,133,138
84,42,118,85,228,61,109,128,145
70,45,109,104,271,49,113,120,119
85,54,123,99,208,52,119,128,132
55,56,117,109,234,54,132,111,132
72,48,144,108,223,62,107,114,122
67,43,138,101,225,73,112,113,128
73,57,114,99,247,49,129,104,128
68,46,102,83,255,67,110,126,143
77,56,126,101,225,51,122,118,124
66,66,121,108,234,48,110,118,129
83,50,125,98,220,50,115,138,121
56,57,110,119,250,59,106,113,130
65,59,106,89,261,51,111,120,138
61,58,117,106,220,54,116,121,147
77,46,118,91,229,48,127,95,169
65,56,128,107,231,52,120,114,127
75,65,128,99,208,62,122,128,113
64,37,108,102,232,62,127,135,133
74,47,110,111,222,50,105,132,149
71,49,130,94,230,46,118,118,144
65,51,122,100,237,48,115,125,137
68,59,131,91,227,55,106,119,144
64,41,116,107,238,59,126,114,135
73,57,120,91,255,47,117,106,134
73,59,111,115,227,45,115,108,147
73,54,105,101,238,59,111,116,143
62,53,119,112,247,49,110,130,118
64,44,127,85,239,59,108,124,150
