0,1,2,3,4,5,6,7,8
126,42,150,206,91,133,74,35,143
129,40,153,206,100,121,74,40,137
113,40,136,232,93,122,63,44,157
119,40,196,179,96,134,52,44,140
111,41,153,219,84,135,57,46,154
120,46,164,206,95,135,56,51,127
129,51,162,200,86,127,64,49,132
135,34,159,199,92,129,50,49,153
135,42,165,204,79,124,61,42,148
126,43,175,199,94,137,49,40,137
127,27,154,204,107,109,59,55,158
127,34,150,209,88,141,58,39,154
122,38,168,229,90,130,44,40,139
128,37,158,198,85,137,62,47,148
116,36,155,195,103,135,59,44,157
133,43,176,199,82,117,49,46,155
137,43,162,196,97,121,69,47,128
136,29,163,193,102,152,47,44,134
111,35,165,207,103,139,71,37,132
132,47,154,174,93,150,61,50,139
126,36,153,198,77,135,57,46,172
121,44,165,212,96,134,66,34,128
132,43,153,217,73,133,72,40,137
125,34,168,225,88,132,46,44,138
133,52,181,214,88,124,48,51,109
119,40,170,211,96,134,52,39,139
132,37,154,192,97,139,55,49,145
125,40,169,211,101,111,65,49,129
155,40,159,209,84,125,57,42,129
119,35,152,216,78,136,65,49,150
131,32,170,200,92,137,55,53,130
111,49,168,203,96,143,57,42,131
132,49,138,206,93,133,53,56,140
109,45,150,214,90,145,47,44,156
134,31,165,206,98,144,50,40,132
129,35,178,208,88,127,48,42,145
118,40,165,223,90,131,51,46,136
129,40,174,193,101,130,50,44,139
133,36,158,200,97,150,54,44,128
130,37,161,220,91,128,61,47,125
128,43,150,215,76,144,51,56,137
121,35,153,205,85,138,73,46,144
141,31,186,193,76,129,56,46,142
137,36,184,183,103,137,53,32,135
132,36,167,196,87,141,70,43,128
128,38,175,194,79,130,57,40,159
156,36,158,191,74,136,43,53,153
130,35,157,200,73,141,70,51,143
138,34,158,183,110,119,65,50,143
123,43,154,215,87,132,61,36,149
131,42,191,205,90,113,53,41,134
132,30,179,198,98,138,47,46,132
135,32,162,188,91,137,53,44,158
124,42,170,217,80,131,61,36,139
137,37,158,204,82,140,50,49,143
137,42,157,207,81,129,55,50,142
98,47,167,202,85,156,67,44,134
125,43,187,197,84,128,47,36,153
137,45,181,205,78,121,58,39,136
139,55,167,200,75,130,55,42,137
125,45,169,190,86,133,67,43,142
118,32,143,223,89,141,56,44,154
130,38,171,200,87,138,59,43,134
129,40,189,212,82,115,51,52,130
129,28,167,196,97,135,62,34,152
127,40,166,203,90,134,51,54,135
116,28,148,209,97,139,58,48,157
124,33,159,237,102,122,50,40,133
164,32,150,205,107,134,49,36,123
136,33,136,186,114,137,55,49,154
127,43,161,222,83,141,47,40,136
128,37,167,203,80,128,58,45,154
140,28,160,206,96,132,54,40,144
130,25,161,204,97,140,54,54,135
130,34,158,200,90,136,68,38,146
133,47,139,208,80,135,57,46,155
109,41,161,214,95,143,65,30,142
144,37,157,195,72,148,51,44,152
149,53,146,185,104,131,47,47,138
133,40,144,196,80,140,69,40,158
136,30,182,206,78,129,43,44,152
127,37,170,198,77,153,45,50,143
128,36,159,193,97,116,68,45,158
125,41,151,204,83,134,58,49,155
140,29,190,193,83,134,48,51,132
124,42,175,225,75,116,63,46,134
125,31,170,199,103,142,45,38,147
119,45,168,216,87,132,62,33,138
134,32,193,209,78,120,50,48,136
131,40,155,189,83,116,79,50,157
138,37,164,221,81,115,58,54,132
132,52,145,192,86,162,49,43,139
132,54,162,192,92,127,67,36,138
122,36,168,214,92,117,61,55,135
146,41,156,213,83,110,66,51,134
127,31,168,221,77,147,54,39,136
107,38,182,213,87,121,56,41,155
113,34,159,235,80,143,58,34,144
116,41,175,216,88,129,52,33,150
117,43,173,205,81,133,61,49,138
116,34,174,195,90,129,74,55,133
119,42,180,198,84,129,60,51,137
126,46,145,209,91,148,52,35,148
122,31,176,211,76,125,69,47,143
126,33,192,198,91,118,49,47,146
125,36,171,215,96,124,56,39,138
122,46,153,193,109,124,49,50,154
125,32,165,197,90,125,67,55,144
114,51,188,196,75,131,53,51,141
133,36,170,194,98,135,61,45,128
144,35,168,193,79,142,62,44,133
123,42,164,226,93,113,51,52,136
134,32,156,223,93,133,50,41,138
115,39,152,207,99,147,60,36,145
132,43,163,212,78,130,48,51,143
130,40,155,222,79,121,67,43,143
136,35,168,180,87,139,56,41,158
138,29,173,191,96,124,65,52,132
138,41,179,194,81,127,47,56,137
113,36,146,239,87,148,64,37,130
129,36,152,218,86,142,66,35,136
136,30,150,213,90,131,52,52,146
143,32,164,184,90,143,59,45,140
121,47,149,197,91,128,66,42,159
116,39,185,208,88,119,55,42,148
126,36,163,198,92,142,67,54,122
117,36,184,192,94,146,49,51,131
121,38,149,218,81,127,59,41,166
143,28,147,196,98,131,61,45,151
141,29,167,196,86,137,57,52,135
123,32,171,204,92,121,61,52,144
122,51,163,184,94,141,53,44,148
123,36,160,209,99,134,52,60,127
139,42,170,179,89,128,64,35,154
135,35,149,183,101,134,71,39,153
134,51,167,193,88,123,47,58,139
147,32,153,200,101,120,62,40,145
143,33,162,190,93,140,57,43,139
138,28,167,203,80,145,56,44,139
130,34,161,183,92,133,51,43,173
122,44,156,187,89,144,63,43,152
120,37,165,205,88,131,52,47,155
127,31,159,220,89,137,49,49,139
112,39,160,204,82,158,51,50,144
120,31,167,205,81,133,64,57,142
136,42,155,181,74,137,68,40,167
127,32,167,230,66,131,61,54,132
119,35,164,192,79,139,71,44,157
134,35,175,199,88,131,43,54,141
135,33,155,208,87,129,56,52,145
130,43,161,208,93,126,60,42,137
114,42,162,232,88,113,62,41,146
126,28,180,198,90,120,65,50,143
136,32,130,198,99,153,60,51,141
121,32,160,219,87,149,51,43,138
145,43,148,201,77,136,64,55,131
122,34,163,190,82,146,61,54,148
122,44,151,201,90,153,49,51,139
134,35,150,204,102,132,58,51,134
118,37,169,191,102,117,58,47,161
101,36,148,207,107,142,65,38,156
139,37,167,192,75,128,55,43,164
132,50,160,192,108,130,61,34,133
132,38,172,185,97,133,66,34,143
123,34,170,198,97,124,54,52,148
122,36,164,217,77,123,57,55,149
129,41,148,198,94,119,65,51,155
121,47,173,224,79,124,65,47,120
116,42,162,205,97,136,54,40,148
118,33,148,206,92,147,60,49,147
131,31,152,188,104,140,57,56,141
153,35,140,212,92,132,66,36,134
121,41,174,211,88,126,56,48,135
150,44,152,205,81,128,51,56,133
137,48,146,213,73,139,65,32,147
133,27,152,197,98,139,49,57,148
124,27,179,218,90,139,57,32,134
125,42,171,187,80,135,66,45,149
130,39,160,212,95,149,49,48,118
129,25,185,193,79,126,62,50,151
136,41,169,210,82,135,59,47,121
142,44,154,209,82,134,58,43,134
118,36,167,206,77,125,59,49,163
124,40,161,190,97,141,72,34,141
116,39,148,194,103,140,73,37,150
154,41,158,170,91,114,73,35,164
130,31,173,218,65,136,53,50,144
124,38,169,178,82,153,56,46,154
121,59,165,192,94,142,44,52,131
120,41,153,192,111,132,49,46,156
126,34,144,231,90,141,48,43,143
125,41,165,201,76,142,50,37,163
122,34,164,220,97,134,48,52,129
128,33,165,197,98,143,50,35,151
140,39,154,207,92,137,61,42,128
144,38,173,206,89,124,48,49,129
132,27,143,195,92,139,69,49,154
110,40,167,208,86,136,65,39,149
112,40,169,204,92,144,50,40,149
136,43,157,185,88,150,57,38,146
142,29,171,196,78,137,57,43,147
132,33,166,231,80,117,61,43,137
138,31,158,222,90,130,56,45,130
155,38,158,226,79,117,61,40,126
131,33,142,198,92,140,64,49,151
122,39,168,191,90,132,63,47,148
139,31,140,203,99,136,51,51,150
142,36,148,202,96,120,60,47,149
135,42,149,220,73,125,69,43,144
123,49,176,203,81,128,53,38,149
134,37,147,205,92,135,60,40,150
137,38,162,188,85,132,63,40,155
131,41,138,216,85,137,57,47,148
143,37,156,179,83,131,66,52,153
130,33,164,206,95,117,62,48,145
127,44,141,192,86,140,78,43,149
126,40,155,202,77,117,68,54,161
142,36,157,198,77,154,54,48,134
126,35,169,203,89,140,43,43,152
121,48,173,202,97,149,50,39,121
123,43,166,217,79,138,56,38,140
130,44,139,184,90,146,63,43,161
122,50,154,212,87,124,66,47,138
121,34,166,205,93,138,62,37,144
118,39,151,208,82,161,51,41,149
115,56,173,189,98,127,61,46,135
146,38,156,200,83,135,51,39,152
125,52,159,204,90,135,63,47,125
141,33,174,190,75,134,60,39,154
